id,tweetText,tweetURL,type,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
171706710065557504,"@Diamnalopez Hahaha! Bien, bien; tu sobrina tiene demasiado estilo, dudesilla!!!",https://x.com/undefined/status/171706710065557504,tweet,@undefined,0,0,2,0,-,0,2012-02-20 15:24:04,,
171706215854907394,@Bernardows :),https://x.com/undefined/status/171706215854907394,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:22:06,,
171705752208154625,@Bernardows Por que sigues a Justin Bieber??? Hahaha,https://x.com/undefined/status/171705752208154625,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:20:16,,
171703281834401792,"@hugorck Vaya que lo es, mi buen!!",https://x.com/undefined/status/171703281834401792,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:10:27,,
171702876090007553,"“@royspace: #BrunoElHipster esta en Mi Fb!! y ya tengo como 10 likes"" &lt;-- Basarse en likes es demasiado mainstream, dude...",https://x.com/undefined/status/171702876090007553,tweet,@undefined,0,0,1,0,-,0,2012-02-20 15:08:50,,
171702659210936320,"“@memo_hndz: tengo sueños humedos con #BrunoElHipster "" &lt;-- Un sueño ya demasiado mainstream, dude...",https://x.com/undefined/status/171702659210936320,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:07:58,,
171702224647487488,"@Diamnalopez No estamos en mainstream-landia, dudesilla; obvio ""El Quinto Elemento"" Atte: Bruno",https://x.com/undefined/status/171702224647487488,tweet,@undefined,0,0,1,0,-,0,2012-02-20 15:06:15,,
171701947680821248,@marezithap James Cameron es demasiado mainstream... At: Bruno,https://x.com/undefined/status/171701947680821248,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:05:09,,
171701745657970688,"@marezithap Demasiado mainstream; Instagram es lo de hoy, dudesilla Atte: Bruno",https://x.com/undefined/status/171701745657970688,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:04:20,,
171701544310411264,"@marahe123 En los hechos que trascienden en la humanidad, dude!! Atte: Bruno",https://x.com/undefined/status/171701544310411264,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:03:32,,
171700793790050304,@pinlizZ Haha; no hay de que disculparse! :),https://x.com/undefined/status/171700793790050304,tweet,@undefined,0,0,0,0,-,0,2012-02-20 15:00:33,,
171700678530580481,@FheerHernandez Chulada! :),https://x.com/undefined/status/171700678530580481,tweet,@undefined,1,0,0,0,-,0,2012-02-20 15:00:06,,
171700541406195715,"@betsy_1140 Haha! Bien, bien, me agrada :)",https://x.com/undefined/status/171700541406195715,tweet,@undefined,0,0,0,0,-,0,2012-02-20 14:59:33,,
171699928136024064,Fuente Cero Mainstream #BrunoElHipster   http://t.co/Twtve5O1,https://x.com/undefined/status/171699928136024064,tweet,@undefined,0,0,0,0,-,0,2012-02-20 14:57:07,,
171665204051066881,Zócalo http://t.co/Mo9TCqck,https://x.com/undefined/status/171665204051066881,tweet,@undefined,1,0,1,0,-,0,2012-02-20 12:39:08,,
171659789795999745,"""Got Food?"" http://t.co/VN3FsggU",https://x.com/undefined/status/171659789795999745,tweet,@undefined,1,0,0,0,-,0,2012-02-20 12:17:37,,
171625450903306240,@lachikadelmaiz Ayyy weeeyyyy!!!!!,https://x.com/undefined/status/171625450903306240,tweet,@undefined,0,0,0,0,-,0,2012-02-20 10:01:10,,
171620132739756032,"@RuLo_Carmine Demasiadas herramientas y muy pocas clases, mi buen!! Haha",https://x.com/undefined/status/171620132739756032,tweet,@undefined,1,0,0,0,-,0,2012-02-20 09:40:02,,
171618608483540992,@AlmitaJv Pues por tus frases inspiradoras... Haha :),https://x.com/undefined/status/171618608483540992,tweet,@undefined,1,0,0,0,-,0,2012-02-20 09:33:59,,
171618002897346562,@AlmitaJv Uuuuuhhhhh!!!!!!!!!!,https://x.com/undefined/status/171618002897346562,tweet,@undefined,1,0,0,0,-,0,2012-02-20 09:31:35,,
171615667026538498,Los videos de mi brother baterista @aRthUrOoOcK están PA-SA-DOOOS! Chéquenlos!! :) http://t.co/kr9EKyUJ,https://x.com/undefined/status/171615667026538498,tweet,@undefined,1,0,1,1,-,0,2012-02-20 09:22:18,,
171615076632113152,"Heeey, chequen los videos de mi amigo chef @Pachcojoker haha; chuladotas, vaya!! http://t.co/oAwcyUBe",https://x.com/undefined/status/171615076632113152,tweet,@undefined,1,0,0,2,-,0,2012-02-20 09:19:57,,
171612787582304257,"@Kim_Uribe Haha, ni modo, ya será para el próximo :)",https://x.com/undefined/status/171612787582304257,tweet,@undefined,0,0,0,0,-,0,2012-02-20 09:10:51,,
171612700399517697,"@RakexL Hahaha, me alegra, bro!!",https://x.com/undefined/status/171612700399517697,tweet,@undefined,0,0,0,0,-,0,2012-02-20 09:10:30,,
171612512335302656,"@soyelmanuu Haha, gracias, bro!!!",https://x.com/undefined/status/171612512335302656,tweet,@undefined,0,0,0,0,-,0,2012-02-20 09:09:46,,
171612454080626688,@betsy_1140 Gracias! Qué bueno que te gustó :),https://x.com/undefined/status/171612454080626688,tweet,@undefined,1,0,0,0,-,0,2012-02-20 09:09:32,,
171612232373895168,@pinlizZ Hahaha! Ese Berni,https://x.com/undefined/status/171612232373895168,tweet,@undefined,1,0,0,0,-,0,2012-02-20 09:08:39,,
171611993541849088,"@linkblaze Haha, perdón, mi buen! :)",https://x.com/undefined/status/171611993541849088,tweet,@undefined,1,0,0,0,-,0,2012-02-20 09:07:42,,
171481744925655041,"Estuvo buenérrimo el Twitcam; gracias por sus preguntas, comentarios y demás!! :)",https://x.com/undefined/status/171481744925655041,tweet,@undefined,0,0,0,0,-,0,2012-02-20 00:30:08,,
171455670611226624,"http://t.co/2UUe5fhP - A ver, ahí va el twitcaaam! Retwitteen pa armar el coto bonito haha :)",https://x.com/undefined/status/171455670611226624,tweet,@undefined,3,0,8,1,-,0,2012-02-19 22:46:32,,
171455029834817536,"A ver, ya averigüé cómo! En un ratito pongo lo de twittcam! Lo retwittean para no ser un loser hablándole a cinco personas hahahaha",https://x.com/undefined/status/171455029834817536,tweet,@undefined,3,0,5,1,-,0,2012-02-19 22:43:59,,
171453612147482625,"@AldoMelendrez A hueeevo, me informaré, mi buen, gracias!! :)",https://x.com/undefined/status/171453612147482625,tweet,@undefined,0,0,0,0,-,0,2012-02-19 22:38:21,,
171453284127744001,Alguien sabe como hacer eso de Twittcam??? Suena divertido... Me vería alguien si la hago??? Oriéntenmeee!!!!!,https://x.com/undefined/status/171453284127744001,tweet,@undefined,2,0,0,0,-,0,2012-02-19 22:37:03,,
171427484057866240,"@aRthUrOoOcK Están mamadores, mi buen! Jefes, vaya! Haha",https://x.com/undefined/status/171427484057866240,tweet,@undefined,1,0,0,0,-,0,2012-02-19 20:54:31,,
171425041886617600,"@aRthUrOoOcK Uuuuyyy, sobre eso no hay discusión! Haha :)",https://x.com/undefined/status/171425041886617600,tweet,@undefined,0,0,0,0,-,0,2012-02-19 20:44:49,,
171424968876363776,"@GabyMendez27 Bien, bien; sabio punto de vista :)",https://x.com/undefined/status/171424968876363776,tweet,@undefined,0,0,0,0,-,0,2012-02-19 20:44:32,,
171423654427639808,"Creen que tendría mucho trolleo si decido hacer un ""Vloggero Otaku"", tipo como #BrunoElHipster , pero de otakus? Opinen porfa; importante :)",https://x.com/undefined/status/171423654427639808,tweet,@undefined,3,0,0,0,-,0,2012-02-19 20:39:18,,
171422360505827330,"@Kim_Uribe Hahaha, puro callo para eso!!!!",https://x.com/undefined/status/171422360505827330,tweet,@undefined,0,0,0,0,-,0,2012-02-19 20:34:10,,
171420850501861377,Just lettin' @SteveKardynal know that I already voted for him as King of The Web and other mexican stuff :)  http://t.co/1btWf2LZ,https://x.com/undefined/status/171420850501861377,tweet,@undefined,0,0,0,0,-,0,2012-02-19 20:28:10,,
171391279501033474,El primer video de @AlexXxStrecci ya está en línea! Totalmente deberían checarlo y admirar su mata de cabello por 2:31 http://t.co/TxmIjyBA,https://x.com/undefined/status/171391279501033474,tweet,@undefined,0,0,1,0,-,0,2012-02-19 18:30:39,,
171390177820938241,@Danniibuubs Jijiji muy ziertho amiwitha :) jojojo &gt;.&lt; n_n,https://x.com/undefined/status/171390177820938241,tweet,@undefined,0,0,0,0,-,0,2012-02-19 18:26:17,,
171389626530004992,"@OscarTalango Haha; ""¿qué es esta madre?"" Qué bueno que te gustó :)",https://x.com/undefined/status/171389626530004992,tweet,@undefined,0,0,1,1,-,0,2012-02-19 18:24:05,,
171389330928041984,"@Kim_Uribe Hahaha, look sagrado :)",https://x.com/undefined/status/171389330928041984,tweet,@undefined,1,0,0,0,-,0,2012-02-19 18:22:55,,
171310377211138048,@Danysh13 Y claramente un perfecto punto de referencia en la comunidáaahhhh hahaha :),https://x.com/undefined/status/171310377211138048,tweet,@undefined,1,0,0,0,-,0,2012-02-19 13:09:11,,
171309254265929728,"@Danysh13 Hahaha, pueblo, hogar del ""Olympo"", como quieras llamarlo, vaya! Hahaha",https://x.com/undefined/status/171309254265929728,tweet,@undefined,1,0,0,0,-,0,2012-02-19 13:04:43,,
171307574799503360,"Mi video-respuesta a @marcelaamq referente a los after-parties, incluyendo OBVIAMENTE una felicitación que uuufff!! http://t.co/TnZStYPP",https://x.com/undefined/status/171307574799503360,tweet,@undefined,1,0,0,1,-,0,2012-02-19 12:58:03,,
171307027853869056,@Danysh13 Defiendes a tu celular como profesional!!! Haha :),https://x.com/undefined/status/171307027853869056,tweet,@undefined,1,0,0,0,-,0,2012-02-19 12:55:52,,
171303990192111616,"@Danysh13 TOTAAAL! Haha, te intenté marcar, mija! Pero tu celular andaba raro; me hubiera gustado que te unieras, vaya... Haha",https://x.com/undefined/status/171303990192111616,tweet,@undefined,1,0,0,0,-,0,2012-02-19 12:43:48,,
171303850102358016,@RobRockets @RaulRuBr Hahahaha!!!! Me emborraché y bailé tribal como todo un #putijirafo,https://x.com/undefined/status/171303850102358016,tweet,@undefined,0,0,1,0,-,0,2012-02-19 12:43:15,,
171303646892535808,"@RobRockets No mames, se canceló, caaa, yo creo que fue un invento más, como el sida o alguna de esas cosas, haha! Cosas de #putiardillos",https://x.com/undefined/status/171303646892535808,tweet,@undefined,0,0,0,1,-,0,2012-02-19 12:42:26,,
171303385356705792,"@RaulRuBr @RobRockets Hahaha, síii es netaaa",https://x.com/undefined/status/171303385356705792,tweet,@undefined,0,0,0,0,-,0,2012-02-19 12:41:24,,
171296998513836032,"@RaulRuBr @AndreBertheau Intenso, inteeensoooo!!!! Hahaha",https://x.com/undefined/status/171296998513836032,tweet,@undefined,0,0,0,0,-,0,2012-02-19 12:16:01,,
171294108718088193,@FelipeCalderon Felicidades! Yo creo que hoy nos bajan del coche buscando drogas CON ORGULLO!!!!,https://x.com/undefined/status/171294108718088193,tweet,@undefined,0,0,0,0,-,0,2012-02-19 12:04:32,,
171292780486864896,"@iUnaFlacaMas Ya estás, mijaaawwwwhhhh, me das una vuelta en tu caballo COMO JEFE!!!!!",https://x.com/undefined/status/171292780486864896,tweet,@undefined,0,0,0,0,-,0,2012-02-19 11:59:15,,
171292254428860416,@lachikadelmaiz Pues no estaría mal! Apenas vi en Chedraui unos que cuestan como setenta pesos! Podría aplicar completamente!!,https://x.com/undefined/status/171292254428860416,tweet,@undefined,0,0,0,0,-,0,2012-02-19 11:57:10,,
171291726315655168,"@iUnaFlacaMas Fiestononón del que te perdiste ayer, mijaaaa!!! Mal, mal, haha",https://x.com/undefined/status/171291726315655168,tweet,@undefined,0,0,0,0,-,0,2012-02-19 11:55:04,,
171288608504946688,@Bernardows Hahahaha! A huevo,https://x.com/undefined/status/171288608504946688,tweet,@undefined,0,0,0,0,-,0,2012-02-19 11:42:41,,
171288536182558722,"@LAANDYC Hahaha!! Vía twittcam, hahaha!!!!",https://x.com/undefined/status/171288536182558722,tweet,@undefined,0,0,0,0,-,0,2012-02-19 11:42:24,,
171274785190445057,@Leoh_Strecci Hahahaha!!!! Rostro épico!!!,https://x.com/undefined/status/171274785190445057,tweet,@undefined,0,0,0,0,-,0,2012-02-19 10:47:45,,
171272927411576832,"@Leoh_Strecci Hahaha; a huevo, dale, dale",https://x.com/undefined/status/171272927411576832,tweet,@undefined,1,0,0,0,-,0,2012-02-19 10:40:22,,
171269167993982976,Tener que pasar el día familiar con la ropa de anoche #notieneprecio http://t.co/PZ4f06ng,https://x.com/undefined/status/171269167993982976,tweet,@undefined,3,0,2,0,-,0,2012-02-19 10:25:27,https://pbs.twimg.com/media/AmB4Zp-CEAAbm3D.jpg,
171267967575793664,"@breqqa Todo maravilloso, dudesilla! Solamente el nuevo de #BrunoElHipster :)",https://x.com/undefined/status/171267967575793664,tweet,@undefined,0,0,0,0,-,0,2012-02-19 10:20:40,,
171267854690299906,"@YoSoyMarley Oooohhh, yeeeaaahhhh; me alegra demasiado :)",https://x.com/undefined/status/171267854690299906,tweet,@undefined,0,0,0,0,-,0,2012-02-19 10:20:13,,
171267714072064000,@Kim_Uribe Explicaría a todos la etimología de sus palabras y procedería a abofetearlos con sus disquitos de Belanova... - #BrunoElHipster,https://x.com/undefined/status/171267714072064000,tweet,@undefined,1,0,0,0,-,0,2012-02-19 10:19:39,,
171267246268751873,"@FheerHernandez Oooohhhh, yeeeaahhhh!!",https://x.com/undefined/status/171267246268751873,tweet,@undefined,1,0,0,0,-,0,2012-02-19 10:17:48,,
171039556261523456,@AlexXxStrecci Éeeechaaalaaaa!!!,https://x.com/undefined/status/171039556261523456,tweet,@undefined,0,0,0,0,-,0,2012-02-18 19:13:02,,
170951591644512259,"@Monkeeymari Si gustas! Completamente invitadísima, vaya!! Tus primos, tíos, cuñados, TODOS!!! Haha",https://x.com/undefined/status/170951591644512259,tweet,@undefined,1,0,0,0,-,0,2012-02-18 13:23:30,,
170949933388673025,"@Monkeeymari Nooo, eso sí está cañón! Haha, ya me estoy animando a la playa, por cierto! Hace falta el sol acá en Puebla!!!!",https://x.com/undefined/status/170949933388673025,tweet,@undefined,1,0,0,0,-,0,2012-02-18 13:16:54,,
170948512387837952,"@SinQueHacer Hahaha! El de la evolución de los perros??? Aún no, mi buen, aún no...",https://x.com/undefined/status/170948512387837952,tweet,@undefined,0,0,0,0,-,0,2012-02-18 13:11:16,,
170946993663918081,Ya vieron el nuevo videín de @Leoh_Strecci ??? Una chulada chuladota chulérrima!!!! http://t.co/NW80QDUF,https://x.com/undefined/status/170946993663918081,tweet,@undefined,2,0,0,0,-,0,2012-02-18 13:05:13,,
170946497460977665,@El_Sexy Ese instagram hace magia!!!,https://x.com/undefined/status/170946497460977665,tweet,@undefined,1,0,0,0,-,0,2012-02-18 13:03:15,,
170946151535755264,@Danysh13 Mija... Sabemos que eres tú quien las envía... No engañas a nadie...,https://x.com/undefined/status/170946151535755264,tweet,@undefined,1,0,0,0,-,0,2012-02-18 13:01:53,,
170945922765824000,@_HeeyDude No engañas a nadie; sabemos que eres tú!!,https://x.com/undefined/status/170945922765824000,tweet,@undefined,1,0,0,0,-,0,2012-02-18 13:00:58,,
170929219776421888,@SoloMariana_Yya Eso te pasa por ir con Doña Chuchis del mercado Independencia!!!!,https://x.com/undefined/status/170929219776421888,tweet,@undefined,0,0,0,0,-,0,2012-02-18 11:54:36,,
170901422794219520,"@LaloSaenger Pfff, me gustaría, mi buen! Pero tengo chingaderas de la uni al por mayooor!! Haha, pa la próxima a huevo sí :)",https://x.com/undefined/status/170901422794219520,tweet,@undefined,0,0,0,0,-,0,2012-02-18 10:04:09,,
170894456084643840,@Danniibuubs No creo que nadie entienda de qué hablas... ¿Por qué inventas cosas?,https://x.com/undefined/status/170894456084643840,tweet,@undefined,0,0,0,0,-,0,2012-02-18 09:36:28,,
170894132993204224,@LuissArroyo Qué divertido,https://x.com/undefined/status/170894132993204224,tweet,@undefined,0,0,1,0,-,0,2012-02-18 09:35:11,,
170893651550019584,@hugo503 Haha! Como bien lo diría el don de las traidoras!!!,https://x.com/undefined/status/170893651550019584,tweet,@undefined,0,0,0,0,-,0,2012-02-18 09:33:16,,
170879712854421504,"@marcelaamq Casi tan válida como ""tengo hueva""!!",https://x.com/undefined/status/170879712854421504,tweet,@undefined,1,0,1,0,-,0,2012-02-18 08:37:52,,
170878796151521280,"Oye @mgabrieladfc en tu página web dice ""Making OFF"" cuando debería decir ""Making OF""; es sólo una observación, espero no ser molesto :)",https://x.com/undefined/status/170878796151521280,tweet,@undefined,0,0,0,0,-,0,2012-02-18 08:34:14,,
170753521157808128,"@Vicktor_Torres Me late, duuude!",https://x.com/undefined/status/170753521157808128,tweet,@undefined,1,0,0,0,-,0,2012-02-18 00:16:26,,
170752497953153025,@iUnaFlacaMas Tíiiipicoooooo,https://x.com/undefined/status/170752497953153025,tweet,@undefined,0,0,0,0,-,0,2012-02-18 00:12:22,,
170749094191570944,@JulianHuizar A hueeevoooo!!!!,https://x.com/undefined/status/170749094191570944,tweet,@undefined,0,0,0,0,-,0,2012-02-17 23:58:51,,
170749041343332352,@linkblaze Haha; oooh yeeeaaahhh!!,https://x.com/undefined/status/170749041343332352,tweet,@undefined,0,0,0,0,-,0,2012-02-17 23:58:38,,
170748974964277248,"@Vicktor_Torres Duuude! Nada mainstream, he recibido a lo mucho diez fotos, deberías enviar!!!",https://x.com/undefined/status/170748974964277248,tweet,@undefined,1,0,0,0,-,0,2012-02-17 23:58:22,,
170748763646865408,"@Claudiospik3 Hahahaha! Muy buena; ya la otra vez usé la que me diste de ""muy mainstream no ser mainstream"", haha!",https://x.com/undefined/status/170748763646865408,tweet,@undefined,0,0,0,0,-,0,2012-02-17 23:57:32,,
170748576530575361,"@Kim_Uribe Lánzate para el Mc Donald's! Haha, aquí ando tragando a las casi 12 de la noche como todo buen gordo; haha! :)",https://x.com/undefined/status/170748576530575361,tweet,@undefined,1,0,0,0,-,0,2012-02-17 23:56:47,,
170745466164748288,"@JulianHuizar Se decepcionaría demasiado si no lo hiciera, duuude!!",https://x.com/undefined/status/170745466164748288,tweet,@undefined,1,0,0,0,-,0,2012-02-17 23:44:26,,
170744488162099200,@linkblaze Pero taaaan deliciosooo!!,https://x.com/undefined/status/170744488162099200,tweet,@undefined,1,0,0,0,-,0,2012-02-17 23:40:32,,
170742874185539584,@manuelara Haha! Chingaaa! Teniendo un pug como no!!,https://x.com/undefined/status/170742874185539584,tweet,@undefined,1,0,0,0,-,0,2012-02-17 23:34:08,,
170742294591442944,Comida de gordos nocturnos (notese que ya todas las sillitas están levantadas) http://t.co/Saq1QIjv,https://x.com/undefined/status/170742294591442944,tweet,@undefined,2,0,0,0,-,0,2012-02-17 23:31:49,,
170656097403801600,"@campos_5 Me alegra, me alegra :)",https://x.com/undefined/status/170656097403801600,tweet,@undefined,0,0,0,0,-,0,2012-02-17 17:49:18,,
170651814046339073,"@campos_5 Bien dicho, duuude!! Me alegra que estés saliendo del hoyo! - #BrunoElHipster",https://x.com/undefined/status/170651814046339073,tweet,@undefined,1,0,0,0,-,0,2012-02-17 17:32:17,,
170651528393273344,@MadammeMim @solomariana_yya Hahaha! Deberé adquirir unas botas para cuando dicha ocasión llegue,https://x.com/undefined/status/170651528393273344,tweet,@undefined,0,0,0,0,-,0,2012-02-17 17:31:09,,
170651136234237953,@SoloMariana_Yya @MadammeMim :) Cosas que acontecen!!!,https://x.com/undefined/status/170651136234237953,tweet,@undefined,0,0,0,0,-,0,2012-02-17 17:29:36,,
170647666714361858,@MadammeMim @solomariana_yya Hahaha! Creo que no eran Aspirinas lo que me dio la enfermera de la escuela!!,https://x.com/undefined/status/170647666714361858,tweet,@undefined,0,0,0,0,-,0,2012-02-17 17:15:48,,
170646857586978816,"@SoloMariana_Yya @madammemim Hahaha, que cosas! Yo creo que me hipnotizaron tus aretazos de candelabro, o algo así... Haha",https://x.com/undefined/status/170646857586978816,tweet,@undefined,0,0,0,0,-,0,2012-02-17 17:12:35,,
170617304751685632,La expositora y su secretario  @ Facultad de Ciencias de la Comunicación BUAP http://t.co/LLERojbU,https://x.com/undefined/status/170617304751685632,tweet,@undefined,0,0,0,0,-,0,2012-02-17 15:15:10,,
170546511015448578,"@YayoGutierrez Hahaha! Deberías hacerlo! Tengo ganas de un poco de trolleo intenso, haha",https://x.com/undefined/status/170546511015448578,tweet,@undefined,0,0,0,0,-,0,2012-02-17 10:33:51,,
170545944570511360,@YayoGutierrez JhijHijhI &lt;3 ËreXxZ zÜpHëRr ThRävHïËxZzïThöÖö!! n_n U.u xD &gt;.&lt; JhÖJhöjHö!!,https://x.com/undefined/status/170545944570511360,tweet,@undefined,2,1,5,3,-,0,2012-02-17 10:31:36,,
170543762949410818,"@LaloSaenger Hahaha, oooh yeaaah!! ""Galán de Cholula"" lo define completamente! Chuladota, mi buen! Haha!",https://x.com/undefined/status/170543762949410818,tweet,@undefined,0,0,1,0,-,0,2012-02-17 10:22:56,,
170543186605899777,"@aRthUrOoOcK Demasiado mainstream aquellos días sombríos, nublados, soleados o lluviosos, duuude! #BrunoElHipster",https://x.com/undefined/status/170543186605899777,tweet,@undefined,0,0,0,0,-,0,2012-02-17 10:20:38,,
170542771957014529,"@campos_5 Duuude, uno hace lo que puede por mantenerse fuera de lo mainstream! - #BrunoElHipster",https://x.com/undefined/status/170542771957014529,tweet,@undefined,0,0,0,0,-,0,2012-02-17 10:19:00,,
170293966401568768,El lugar menos mainstream de la zona #BrunoElHipster  http://t.co/wGRkGlLh,https://x.com/undefined/status/170293966401568768,tweet,@undefined,0,0,0,0,-,0,2012-02-16 17:50:20,,
170281500686811137,@JulissaVazquez Pues que la Maestra iba a traer chocolates y bombones para todos... Ya todos le reclamaron y se armo el drama; GRACIAS!!!!,https://x.com/undefined/status/170281500686811137,tweet,@undefined,1,0,0,0,-,0,2012-02-16 17:00:48,,
170278881369133056,"Uuuuhhhh, que @JulissaVazquez no vino a clases porque volvió a inventar rumores!!!!!",https://x.com/undefined/status/170278881369133056,tweet,@undefined,1,0,0,0,-,0,2012-02-16 16:50:23,,
170276086293331968,"""He llegado a pensar que no ser mainstream es demasiado mainstream..."" - #BrunoElHipster",https://x.com/undefined/status/170276086293331968,tweet,@undefined,0,0,5,0,-,0,2012-02-16 16:39:17,,
170274174852530176,"@Claudiospik3 Hahaha; a huevo, mi buen!!",https://x.com/undefined/status/170274174852530176,tweet,@undefined,0,0,0,0,-,0,2012-02-16 16:31:41,,
170223452538675201,@Danysh13 Uuuffff!! Me invitas!!!!,https://x.com/undefined/status/170223452538675201,tweet,@undefined,1,0,0,0,-,0,2012-02-16 13:10:08,,
170222910324224000,"@marcelaamq Uuuufff, el amor se sienteee!!!",https://x.com/undefined/status/170222910324224000,tweet,@undefined,0,0,0,0,-,0,2012-02-16 13:07:59,,
170222306990366721,@Kim_Uribe :),https://x.com/undefined/status/170222306990366721,tweet,@undefined,0,0,0,0,-,0,2012-02-16 13:05:35,,
170147827421417472,Dándole a la Buena Vida http://t.co/0EkF6cyK,https://x.com/undefined/status/170147827421417472,tweet,@undefined,0,0,0,0,-,0,2012-02-16 08:09:37,,
170027540629557248,"@Claudiospik3 A que se debe eso, mi buen??",https://x.com/undefined/status/170027540629557248,tweet,@undefined,0,0,0,0,-,0,2012-02-16 00:11:39,,
170019856702390272,@Viry_Mino En tu culo!!!!!,https://x.com/undefined/status/170019856702390272,tweet,@undefined,1,0,0,0,-,0,2012-02-15 23:41:07,,
170018740279316480,"@NotSoHuido Profunda reflexión, dude...",https://x.com/undefined/status/170018740279316480,tweet,@undefined,0,0,1,0,-,0,2012-02-15 23:36:41,,
170018507076009984,"@lf_ojeda Uuuufffff!!!!!! Chuladotototota, mi buen!!!!",https://x.com/undefined/status/170018507076009984,tweet,@undefined,0,0,1,0,-,0,2012-02-15 23:35:45,,
170017803775131648,@AldoMelendrez Hahaha a huevo,https://x.com/undefined/status/170017803775131648,tweet,@undefined,0,0,0,0,-,0,2012-02-15 23:32:57,,
170015497461563393,"@Martiriodeotro Uuuffffff!!!!!! Chuladota de tweet, dude!!!!",https://x.com/undefined/status/170015497461563393,tweet,@undefined,0,0,0,0,-,0,2012-02-15 23:23:47,,
170014316647563264,"@Claudiospik3 Bruno es el que vale la pena, duude!!!",https://x.com/undefined/status/170014316647563264,tweet,@undefined,0,0,0,0,-,0,2012-02-15 23:19:06,,
170014230542696448,"@AldoMelendrez La otra vez me dijo que ""no ser mainstream es demasiado mainstream""... Quién lo entiende??!!",https://x.com/undefined/status/170014230542696448,tweet,@undefined,0,0,0,0,-,0,2012-02-15 23:18:45,,
170013529804513280,"@RodCasAlv07 Haha, me alegro, mi buen!! Me alegro en demasía :)",https://x.com/undefined/status/170013529804513280,tweet,@undefined,0,0,0,0,-,0,2012-02-15 23:15:58,,
170013096776179712,"@LuissArroyo A huevo, a huevo, ya estás! Te mantengo al tanto, vaya!",https://x.com/undefined/status/170013096776179712,tweet,@undefined,1,0,0,0,-,0,2012-02-15 23:14:15,,
170012558131073024,"@LuissArroyo Mierda... Detalla, mi buen! No sé bien qué es eso, ca! Haha",https://x.com/undefined/status/170012558131073024,tweet,@undefined,2,0,1,0,-,0,2012-02-15 23:12:07,,
170011682238775296,"@RaulRuBr Hahaha! Rompe paradigmas, dude!!!!",https://x.com/undefined/status/170011682238775296,tweet,@undefined,1,0,0,0,-,0,2012-02-15 23:08:38,,
170010401034080256,"Hey, ya vieron el NUEVO más NUEVO NUEVíSIMO video???? Compartan! A ver si logramos llegar a los 1950 suscriptores!!! http://t.co/EqCjVyIz",https://x.com/undefined/status/170010401034080256,tweet,@undefined,0,0,2,2,-,0,2012-02-15 23:03:32,,
170006447004975104,@motalicious Mieeeerdaaaaaaaaaaaaaaaaaaa!!!!,https://x.com/undefined/status/170006447004975104,tweet,@undefined,0,0,0,0,-,0,2012-02-15 22:47:50,,
170003305756499968,"@Caelike_GDL @SandyCoben Y por qué quitas su etiqueta??? Si vas a trollear hay que ser directa, mija!!",https://x.com/undefined/status/170003305756499968,tweet,@undefined,1,0,0,1,-,0,2012-02-15 22:35:21,,
170001766258192384,"@zhezho7 Verdaderamente pienso que deberías dedicar tu segundo tweet a #BrunoElHipster, duuude!!",https://x.com/undefined/status/170001766258192384,tweet,@undefined,1,0,0,0,-,0,2012-02-15 22:29:14,,
170001337159913472,"@angieBld24 Inocente sonrisa Colgate, haha :)",https://x.com/undefined/status/170001337159913472,tweet,@undefined,0,0,0,0,-,0,2012-02-15 22:27:31,,
170000820690100224,"@manuelara Jamás, duuude!!!!",https://x.com/undefined/status/170000820690100224,tweet,@undefined,0,0,0,0,-,0,2012-02-15 22:25:28,,
169998545619918848,Jaime! Llevame a la guerra!! http://t.co/j5YQIkK5,https://x.com/undefined/status/169998545619918848,tweet,@undefined,1,0,2,0,-,0,2012-02-15 22:16:26,,
169997089537921027,@LuissArroyo Sabias-sabias palabras!!!!!,https://x.com/undefined/status/169997089537921027,tweet,@undefined,0,0,1,0,-,0,2012-02-15 22:10:39,,
169996528008691713,Este baby-dude si que sabe de estilo!!!! #BrunoElHipster http://t.co/evmtOW3f,https://x.com/undefined/status/169996528008691713,tweet,@undefined,0,0,3,1,-,0,2012-02-15 22:08:26,https://pbs.twimg.com/media/Alvy8QlCAAI1XOO.jpg,
169994714869809152,"@LuissArroyo @chars_salas @luisld18 Chequenlas!! Mejores que los vídeos de Bruno! Aunque no le digan, que se siente...",https://x.com/undefined/status/169994714869809152,tweet,@undefined,1,0,1,0,-,0,2012-02-15 22:01:13,,
169994437705990144,"@alfi_six A la orden, mi buen; me alegra que te agraden :)",https://x.com/undefined/status/169994437705990144,tweet,@undefined,1,0,0,0,-,0,2012-02-15 22:00:06,,
169971129887371264,"@Leoh_Strecci Planeo el fin que viene, mi buen! Quería este, pero me salieron un buen de madres de la uni, caaa!!!",https://x.com/undefined/status/169971129887371264,tweet,@undefined,0,0,0,0,-,0,2012-02-15 20:27:29,,
